"<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>"
"AFKS,D,20221121,000000,12.7010000,12.7300000,12.4360000,12.6200000,14984400"
"AFKS,D,20221122,000000,12.6000000,12.8320000,12.5310000,12.7540000,10710700"
"AFKS,D,20221123,000000,12.7760000,12.8720000,12.6100000,12.7920000,9476700"
"AFKS,D,20221124,000000,12.7900000,12.8380000,12.6540000,12.7010000,22603200"
"AFKS,D,20221125,000000,12.6990000,12.7480000,12.4720000,12.5610000,16927300"
"AFKS,D,20221128,000000,12.5070000,12.5820000,12.1650000,12.5490000,19418000"
"AFKS,D,20221129,000000,12.6480000,12.6740000,12.5650000,12.6480000,10952800"
"AFKS,D,20221130,000000,12.6600000,12.6870000,12.5000000,12.6320000,6994000"
"AFKS,D,20221201,000000,12.6490000,12.6600000,12.5300000,12.5850000,7374100"
"AFKS,D,20221202,000000,12.5730000,12.6400000,12.4810000,12.5350000,6586700"
"AFKS,D,20221205,000000,12.5380000,12.6980000,12.4800000,12.6480000,12927600"
"AFKS,D,20221206,000000,12.6600000,12.7040000,12.2000000,12.4660000,11029300"
"AFKS,D,20221207,000000,12.4670000,12.8180000,12.2710000,12.6290000,29371100"
"AFKS,D,20221208,000000,12.6590000,12.6980000,12.5120000,12.5340000,9701700"
"AFKS,D,20221209,000000,12.5340000,12.5790000,12.3530000,12.4470000,11180300"
"AFKS,D,20221212,000000,12.4470000,12.4830000,12.2380000,12.3470000,9833200"
"AFKS,D,20221213,000000,12.3500000,12.3700000,12.1190000,12.2580000,16074200"
"AFKS,D,20221214,000000,12.2580000,12.2960000,12.1160000,12.2500000,6757200"
"AFKS,D,20221215,000000,12.1580000,12.3780000,11.9500000,11.9800000,16697700"
"AFKS,D,20221216,000000,11.9790000,12.0480000,11.8340000,11.9690000,11322800"
"AFKS,D,20221219,000000,11.9580000,11.9580000,11.6010000,11.6400000,18123600"
"AFKS,D,20221220,000000,11.6390000,12.2350000,11.5610000,12.2290000,19701900"
"AFKS,D,20221221,000000,12.2460000,12.3310000,12.0330000,12.0500000,12836800"
"AFKS,D,20221222,000000,12.0630000,12.3610000,12.0560000,12.2910000,13773500"
"AFKS,D,20221223,000000,12.2980000,12.2980000,11.9720000,12.0400000,10240400"
"AFKS,D,20221226,000000,12.0280000,12.1380000,11.8550000,12.0100000,14828500"
"AFKS,D,20221227,000000,12.0600000,12.0800000,11.8800000,11.9880000,10107000"
"AFKS,D,20221228,000000,12.0200000,12.0440000,11.8600000,11.9000000,14110100"
"AFKS,D,20221229,000000,11.8990000,11.9850000,11.8580000,11.8980000,7988900"
"AFKS,D,20221230,000000,11.9060000,11.9460000,11.8150000,11.9370000,11281500"
"AFKS,D,20230103,000000,11.9460000,12.1900000,11.9370000,12.1690000,6280400"
"AFKS,D,20230104,000000,12.1950000,12.2630000,12.0340000,12.2630000,5909800"
"AFKS,D,20230105,000000,12.2660000,12.2860000,12.0900000,12.1050000,5244100"
"AFKS,D,20230106,000000,12.1180000,12.1780000,11.9850000,12.0390000,6259200"
"AFKS,D,20230109,000000,12.0830000,12.1820000,11.8030000,11.8790000,43847200"
"AFKS,D,20230110,000000,11.8680000,11.8970000,11.7500000,11.8760000,9830400"
"AFKS,D,20230111,000000,11.8750000,12.2100000,11.8330000,12.1370000,19826900"
"AFKS,D,20230112,000000,12.1120000,12.1980000,11.9680000,12.0860000,16916400"
"AFKS,D,20230113,000000,12.0900000,12.5980000,12.0710000,12.5690000,41234800"
"AFKS,D,20230116,000000,12.6660000,12.8570000,12.5740000,12.8210000,30915800"
"AFKS,D,20230117,000000,12.8330000,12.8480000,12.4240000,12.5150000,25577700"
"AFKS,D,20230118,000000,12.5150000,12.6800000,12.3800000,12.4110000,20933300"
"AFKS,D,20230119,000000,12.3820000,12.4200000,12.0820000,12.1400000,23827100"
"AFKS,D,20230120,000000,12.1310000,12.2990000,12.0560000,12.2280000,16833800"
"AFKS,D,20230123,000000,12.2780000,12.4900000,12.2500000,12.3300000,29264600"
"AFKS,D,20230124,000000,12.3440000,12.4750000,12.2800000,12.3000000,26949300"
"AFKS,D,20230125,000000,12.3000000,12.3170000,11.8000000,12.2090000,25033600"
"AFKS,D,20230126,000000,12.2370000,12.2600000,12.1550000,12.1950000,8955900"
"AFKS,D,20230127,000000,12.1960000,12.3710000,12.1700000,12.3550000,12367400"
"AFKS,D,20230130,000000,12.4160000,12.4840000,12.3530000,12.4250000,13306400"
"AFKS,D,20230131,000000,12.4340000,12.7570000,12.3830000,12.7110000,28789200"
"AFKS,D,20230201,000000,12.7370000,12.9360000,12.4580000,12.7360000,35206700"
"AFKS,D,20230202,000000,12.7520000,13.1300000,12.6750000,12.9500000,31756400"
"AFKS,D,20230203,000000,12.9200000,13.1130000,12.8170000,13.0680000,21592900"
"AFKS,D,20230206,000000,13.2040000,13.6500000,13.2040000,13.5920000,61627400"
"AFKS,D,20230207,000000,13.6400000,13.9750000,13.5420000,13.6250000,34987900"
"AFKS,D,20230208,000000,13.6560000,13.7040000,13.2200000,13.3220000,36764000"
"AFKS,D,20230209,000000,13.4200000,13.4990000,13.1030000,13.3640000,24840100"
"AFKS,D,20230210,000000,13.3650000,13.6130000,13.2740000,13.4120000,22817900"
"AFKS,D,20230213,000000,13.4580000,13.6200000,13.3770000,13.4000000,15952700"
"AFKS,D,20230214,000000,13.4480000,13.4750000,13.1100000,13.1550000,28925900"
"AFKS,D,20230215,000000,13.1220000,13.1220000,12.3740000,12.5870000,48529000"
"AFKS,D,20230216,000000,12.6500000,12.8680000,12.3480000,12.5090000,33437700"
"AFKS,D,20230217,000000,12.4610000,12.6400000,12.2500000,12.5010000,20474900"
"AFKS,D,20230220,000000,12.5350000,12.8630000,12.2840000,12.7020000,23072900"
"AFKS,D,20230221,000000,12.7500000,13.0400000,12.6880000,12.9460000,30042500"
"AFKS,D,20230222,000000,12.9670000,12.9990000,12.7270000,12.7920000,12031900"
"AFKS,D,20230224,000000,12.7630000,12.9300000,12.7630000,12.8090000,8576800"
"AFKS,D,20230227,000000,12.6990000,13.0140000,12.6600000,12.9780000,18930800"
"AFKS,D,20230228,000000,13.0280000,13.1500000,12.9770000,13.0000000,20898500"
"AFKS,D,20230301,000000,13.0490000,13.2420000,13.0120000,13.2350000,15728800"
"AFKS,D,20230302,000000,13.2420000,13.2680000,12.9000000,12.9660000,23523500"
"AFKS,D,20230303,000000,12.9890000,13.3060000,12.9310000,13.2480000,22986400"
"AFKS,D,20230306,000000,13.3200000,13.5210000,13.2600000,13.3610000,27612700"
"AFKS,D,20230307,000000,13.3300000,13.4760000,13.2800000,13.4340000,9964400"
"AFKS,D,20230309,000000,13.4020000,13.4390000,13.2150000,13.3450000,12505400"
"AFKS,D,20230310,000000,13.2790000,13.3440000,13.2400000,13.2760000,8701500"
"AFKS,D,20230313,000000,13.2890000,13.4000000,13.1250000,13.3170000,17361000"
"AFKS,D,20230314,000000,13.3080000,13.4170000,13.2550000,13.3240000,12727100"
"AFKS,D,20230315,000000,13.4000000,13.4980000,13.0130000,13.1530000,23548500"
"AFKS,D,20230316,000000,13.1490000,13.2280000,12.9610000,13.1830000,15048100"
"AFKS,D,20230317,000000,13.2130000,13.3920000,13.1630000,13.2560000,20153400"
"AFKS,D,20230320,000000,13.3000000,13.9450000,13.2100000,13.8960000,53262400"
"AFKS,D,20230321,000000,13.8900000,14.2270000,13.4040000,13.5830000,57198000"
"AFKS,D,20230322,000000,13.5650000,13.9470000,13.4350000,13.7500000,33648500"
"AFKS,D,20230323,000000,13.7610000,13.9950000,13.6700000,13.9600000,24464000"
"AFKS,D,20230324,000000,13.9990000,14.3970000,13.9980000,14.3270000,66985200"
"AFKS,D,20230327,000000,14.3390000,14.6800000,14.3070000,14.5080000,47620900"
"AFKS,D,20230328,000000,14.5680000,14.5970000,14.1230000,14.3910000,43677800"
"AFKS,D,20230329,000000,14.3990000,14.6500000,14.1600000,14.6340000,38203000"
"AFKS,D,20230330,000000,14.6480000,14.7000000,14.4640000,14.5440000,25556200"
"AFKS,D,20230331,000000,14.5600000,14.8000000,14.2530000,14.7870000,46830900"
"AFKS,D,20230403,000000,14.8710000,15.0000000,14.6520000,14.7870000,34098400"
"AFKS,D,20230404,000000,14.8020000,15.0000000,14.5960000,14.7410000,30280900"
"AFKS,D,20230405,000000,14.7380000,14.8020000,14.4700000,14.7410000,27384800"
"AFKS,D,20230406,000000,14.7850000,14.7850000,14.6110000,14.6440000,18089500"
"AFKS,D,20230407,000000,14.6430000,14.8000000,14.5650000,14.7780000,14503300"
"AFKS,D,20230410,000000,14.8920000,15.2440000,14.8310000,15.1370000,40470300"
"AFKS,D,20230411,000000,15.1750000,15.1900000,14.3300000,14.6760000,56573600"
"AFKS,D,20230412,000000,14.7400000,14.7520000,14.4330000,14.6230000,51843300"
"AFKS,D,20230413,000000,14.6460000,14.6660000,14.3620000,14.5180000,25549800"
"AFKS,D,20230414,000000,14.5180000,14.8440000,14.4140000,14.7980000,27592000"
"AFKS,D,20230417,000000,14.8510000,15.1300000,14.8200000,15.0250000,30483300"
"AFKS,D,20230418,000000,15.0510000,15.1160000,14.8450000,15.0470000,30945000"
"AFKS,D,20230419,000000,15.0460000,15.0930000,14.8400000,14.9120000,38919100"
"AFKS,D,20230420,000000,14.9100000,14.9370000,14.5930000,14.8270000,25350600"
"AFKS,D,20230421,000000,14.8600000,14.9300000,14.7290000,14.9110000,19275900"
"AFKS,D,20230424,000000,14.9200000,14.9870000,14.8010000,14.8890000,11623300"
"AFKS,D,20230425,000000,14.9000000,15.7400000,14.8200000,15.6150000,112843200"
"AFKS,D,20230426,000000,15.7400000,16.0660000,15.4400000,15.4760000,72121800"
"AFKS,D,20230427,000000,15.5400000,15.9000000,15.2480000,15.8620000,43524200"
"AFKS,D,20230428,000000,15.8550000,16.1360000,15.5000000,15.7910000,44089700"
"AFKS,D,20230502,000000,15.9500000,16.2380000,15.3100000,15.4110000,59001500"
"AFKS,D,20230503,000000,15.4310000,16.0340000,14.6470000,14.7510000,122213000"
"AFKS,D,20230504,000000,14.8710000,15.1700000,14.7000000,15.0030000,48668900"
"AFKS,D,20230505,000000,15.0120000,15.3700000,14.7400000,14.8320000,37390700"
"AFKS,D,20230508,000000,14.9190000,14.9710000,14.7100000,14.7460000,10254700"
"AFKS,D,20230510,000000,14.7900000,15.4370000,14.7530000,15.3820000,32598200"
"AFKS,D,20230511,000000,15.3990000,15.7080000,14.7510000,15.1000000,50484600"
"AFKS,D,20230512,000000,15.1250000,15.3340000,14.9540000,15.2660000,21061000"
"AFKS,D,20230515,000000,15.3620000,15.7690000,15.3500000,15.7400000,44702100"
"AFKS,D,20230516,000000,15.7900000,15.8980000,15.4640000,15.5900000,28576100"
"AFKS,D,20230517,000000,15.5960000,15.9880000,15.5340000,15.9320000,34324200"
"AFKS,D,20230518,000000,15.9800000,16.4300000,15.6140000,16.4250000,69658800"
"AFKS,D,20230519,000000,16.3000000,16.3070000,15.8110000,15.9020000,57134000"
"AFKS,D,20230522,000000,15.9790000,16.0740000,15.6270000,15.7170000,23499200"
"AFKS,D,20230523,000000,15.7200000,15.8090000,15.4900000,15.7450000,21273500"
"AFKS,D,20230524,000000,15.7610000,15.9280000,15.5100000,15.7070000,32211800"
"AFKS,D,20230525,000000,15.7500000,15.9100000,15.5600000,15.6980000,20118800"
"AFKS,D,20230526,000000,15.7090000,15.8560000,15.7010000,15.7740000,13270900"
"AFKS,D,20230529,000000,15.9100000,16.1380000,15.8240000,16.0200000,37974600"
"AFKS,D,20230530,000000,15.9310000,16.2350000,15.7500000,15.8740000,32098400"
"AFKS,D,20230531,000000,15.8700000,15.9500000,15.6300000,15.8830000,15645700"
"AFKS,D,20230601,000000,15.9580000,15.9600000,15.5840000,15.7080000,27261800"
"AFKS,D,20230602,000000,15.7000000,15.9000000,15.6220000,15.7920000,23091800"
"AFKS,D,20230605,000000,15.8200000,15.9690000,15.6360000,15.6830000,23083900"
"AFKS,D,20230606,000000,15.7300000,15.7300000,15.2700000,15.6540000,19637900"
"AFKS,D,20230607,000000,15.6780000,15.8490000,15.5500000,15.6300000,17613500"
"AFKS,D,20230608,000000,15.6520000,15.9790000,15.5920000,15.9240000,23394100"
"AFKS,D,20230609,000000,15.9310000,16.1500000,15.8620000,15.9110000,21102300"
"AFKS,D,20230613,000000,15.9340000,16.2000000,15.9340000,16.1940000,26925700"
"AFKS,D,20230614,000000,16.2000000,16.4900000,16.1860000,16.4800000,47222000"
"AFKS,D,20230615,000000,16.5450000,16.9200000,16.5110000,16.7600000,90130100"
"AFKS,D,20230616,000000,16.8090000,16.8100000,16.5500000,16.5640000,25625100"
"AFKS,D,20230619,000000,16.5600000,16.8570000,16.5170000,16.8070000,26900200"
"AFKS,D,20230620,000000,16.8000000,17.0950000,16.5500000,17.0570000,60520400"
"AFKS,D,20230621,000000,17.0730000,17.6800000,16.9550000,17.4000000,61721000"
"AFKS,D,20230622,000000,17.4520000,17.4520000,17.0370000,17.0710000,38212300"
"AFKS,D,20230623,000000,17.0290000,17.2280000,16.7100000,16.7500000,50555000"
"AFKS,D,20230626,000000,17.0000000,17.0500000,16.2430000,16.6590000,48893800"
"AFKS,D,20230627,000000,16.7100000,17.1900000,16.7050000,17.0980000,48500400"
"AFKS,D,20230628,000000,17.1550000,17.2400000,16.9210000,17.1850000,30293700"
"AFKS,D,20230629,000000,17.1890000,17.7140000,17.1890000,17.6590000,43249300"
"AFKS,D,20230630,000000,17.6830000,17.7490000,17.2710000,17.4660000,39170100"
"AFKS,D,20230703,000000,17.4790000,17.6500000,17.3890000,17.5760000,23683700"
"AFKS,D,20230704,000000,17.5800000,17.5810000,17.1510000,17.2050000,30541400"
"AFKS,D,20230705,000000,17.2810000,17.3500000,17.1770000,17.2910000,18696800"
"AFKS,D,20230706,000000,17.3000000,17.5450000,17.2000000,17.2440000,16363100"
"AFKS,D,20230707,000000,17.2760000,17.4800000,17.0720000,17.3280000,24953100"
"AFKS,D,20230710,000000,17.3860000,17.5500000,17.3000000,17.3970000,25428600"
"AFKS,D,20230711,000000,17.4220000,17.5110000,17.3420000,17.4220000,16353900"
"AFKS,D,20230712,000000,17.4480000,17.6500000,17.4050000,17.6150000,28314600"
"AFKS,D,20230713,000000,17.6190000,17.9870000,17.6000000,17.7450000,83709200"
"AFKS,D,20230714,000000,17.8020000,17.8200000,17.5340000,17.7000000,41498200"
"AFKS,D,20230717,000000,17.6000000,17.9500000,17.5800000,17.9500000,59460200"
"AFKS,D,20230718,000000,17.6980000,17.8600000,17.6730000,17.7780000,53752100"
"AFKS,D,20230719,000000,17.7770000,17.8500000,17.5580000,17.6480000,22960400"
"AFKS,D,20230720,000000,17.6480000,17.6480000,16.9000000,17.0880000,61285000"
"AFKS,D,20230721,000000,17.0690000,17.4600000,17.0600000,17.2770000,41215100"
"AFKS,D,20230724,000000,17.2770000,17.5900000,17.2320000,17.5890000,36467500"
"AFKS,D,20230725,000000,17.5980000,17.9990000,17.5660000,17.9190000,50267700"
"AFKS,D,20230726,000000,17.9710000,17.9990000,17.6070000,17.7010000,40691400"
"AFKS,D,20230727,000000,17.7350000,17.8780000,17.6810000,17.7420000,21891300"
"AFKS,D,20230728,000000,17.7500000,18.3500000,17.6250000,18.2300000,79414300"
"AFKS,D,20230731,000000,18.4040000,18.9490000,18.4000000,18.8750000,69285100"
"AFKS,D,20230801,000000,18.9770000,18.9800000,18.4300000,18.6550000,71403800"
"AFKS,D,20230802,000000,18.6420000,18.7360000,18.4800000,18.6470000,26727600"
"AFKS,D,20230803,000000,18.7100000,19.0000000,18.6220000,18.9330000,37180800"
"AFKS,D,20230804,000000,19.0000000,19.2900000,17.6860000,18.3360000,104764100"
"AFKS,D,20230807,000000,18.4630000,18.7330000,17.8140000,18.0420000,57597500"
"AFKS,D,20230808,000000,18.0500000,18.2750000,17.8000000,18.1050000,48356600"
"AFKS,D,20230809,000000,18.1500000,18.3580000,18.1150000,18.2350000,24493100"
"AFKS,D,20230810,000000,18.2500000,18.8000000,18.2030000,18.7040000,34608800"
"AFKS,D,20230811,000000,18.7630000,18.8080000,18.3200000,18.5270000,36191900"
"AFKS,D,20230814,000000,18.5780000,18.7440000,17.9030000,17.9500000,61368700"
"AFKS,D,20230815,000000,17.8920000,18.3480000,17.2000000,17.8010000,73855700"
"AFKS,D,20230816,000000,17.7800000,17.9370000,17.0960000,17.5600000,49313400"
"AFKS,D,20230817,000000,17.6640000,17.7000000,17.2620000,17.4480000,44679500"
"AFKS,D,20230818,000000,17.4200000,17.9760000,17.3000000,17.8640000,45483100"
"AFKS,D,20230821,000000,17.9280000,17.9920000,17.6300000,17.8270000,29967000"
"AFKS,D,20230822,000000,17.9000000,18.2000000,17.7510000,18.1510000,49564500"
"AFKS,D,20230823,000000,18.1890000,18.1990000,17.4500000,17.6210000,63745900"
"AFKS,D,20230824,000000,17.6930000,17.8490000,17.5010000,17.8000000,18867100"
"AFKS,D,20230825,000000,17.8010000,18.1200000,17.7020000,17.8690000,25509300"
"AFKS,D,20230828,000000,17.9350000,18.3120000,17.9220000,18.3050000,45753400"
"AFKS,D,20230829,000000,18.3260000,18.4210000,17.9210000,18.1250000,53957500"
"AFKS,D,20230830,000000,18.1200000,18.2220000,17.8500000,18.2090000,35963100"
"AFKS,D,20230831,000000,18.2100000,18.5460000,18.1770000,18.3850000,38247100"
"AFKS,D,20230901,000000,18.3890000,18.4000000,18.2280000,18.3440000,17659100"
"AFKS,D,20230904,000000,18.4340000,18.6590000,18.4130000,18.6180000,31761400"
"AFKS,D,20230905,000000,18.5650000,18.6800000,18.2510000,18.4500000,29258000"
"AFKS,D,20230906,000000,18.4520000,18.8440000,17.9700000,18.4950000,96692900"
"AFKS,D,20230907,000000,18.5270000,18.5850000,17.8600000,18.1290000,60250800"
"AFKS,D,20230908,000000,18.1720000,18.2120000,17.7090000,17.9000000,46259600"
"AFKS,D,20230911,000000,17.9700000,18.0560000,17.8100000,17.8520000,30758900"
"AFKS,D,20230912,000000,17.8910000,18.1000000,17.7800000,17.9850000,32783000"
"AFKS,D,20230913,000000,17.9990000,17.9990000,17.5300000,17.5840000,32882000"
"AFKS,D,20230914,000000,17.6290000,17.8000000,17.1140000,17.5770000,55262300"
"AFKS,D,20230915,000000,17.5200000,17.6830000,17.3370000,17.6190000,25686800"
"AFKS,D,20230918,000000,17.6380000,17.7990000,17.2000000,17.4690000,32203700"
"AFKS,D,20230919,000000,17.5110000,17.6170000,17.0010000,17.0600000,40183600"
"AFKS,D,20230920,000000,17.0450000,17.6880000,16.6850000,17.3270000,58557300"
"AFKS,D,20230921,000000,17.2620000,17.3930000,16.8000000,16.9000000,23631000"
"AFKS,D,20230922,000000,16.8990000,17.1580000,16.7000000,17.0900000,19338000"
"AFKS,D,20230925,000000,17.1000000,17.1180000,16.8400000,16.9650000,16802300"
"AFKS,D,20230926,000000,16.9140000,17.1500000,16.6850000,17.0800000,34688400"
"AFKS,D,20230927,000000,17.1660000,17.4850000,17.0700000,17.3880000,26034200"
"AFKS,D,20230928,000000,17.4500000,17.4980000,17.1010000,17.2530000,26875500"
"AFKS,D,20230929,000000,17.2300000,17.2900000,17.0160000,17.1800000,27636300"
"AFKS,D,20231002,000000,17.2530000,17.3940000,17.1520000,17.2560000,19198800"
"AFKS,D,20231003,000000,17.2920000,17.4250000,17.0240000,17.3520000,21675600"
"AFKS,D,20231004,000000,17.3380000,17.3500000,17.1900000,17.1940000,11762300"
"AFKS,D,20231005,000000,17.2000000,17.3600000,17.1650000,17.3250000,10038800"
"AFKS,D,20231006,000000,17.3700000,17.4700000,17.1290000,17.4070000,22766100"
"AFKS,D,20231009,000000,17.4000000,17.8200000,17.2410000,17.5100000,48085100"
"AFKS,D,20231010,000000,17.6010000,17.6870000,17.3590000,17.4580000,30469400"
"AFKS,D,20231011,000000,17.5170000,17.5190000,17.1000000,17.1430000,32805500"
"AFKS,D,20231012,000000,17.1400000,17.5900000,17.0930000,17.5010000,30358100"
"AFKS,D,20231013,000000,17.5010000,17.5620000,17.3610000,17.4280000,18694200"
"AFKS,D,20231016,000000,17.4690000,17.6800000,17.4140000,17.6650000,21213100"
"AFKS,D,20231017,000000,17.6990000,17.7470000,17.5020000,17.6360000,24717900"
"AFKS,D,20231018,000000,17.6360000,17.6980000,17.3310000,17.5180000,29051900"
"AFKS,D,20231019,000000,17.5040000,17.5420000,17.3500000,17.4240000,22586100"
"AFKS,D,20231020,000000,17.4400000,17.8990000,17.4000000,17.8380000,57099800"
"AFKS,D,20231023,000000,17.8300000,17.9000000,17.6300000,17.7070000,21731400"
"AFKS,D,20231024,000000,17.7210000,17.8270000,17.6340000,17.7700000,12502800"
"AFKS,D,20231025,000000,17.7710000,17.8000000,17.6170000,17.6540000,14204800"
"AFKS,D,20231026,000000,17.6710000,17.7190000,17.4330000,17.4940000,22108400"
"AFKS,D,20231027,000000,17.5100000,17.6420000,17.2010000,17.3260000,38386700"
"AFKS,D,20231030,000000,17.4000000,17.4050000,17.1510000,17.2190000,20438200"
"AFKS,D,20231031,000000,17.1900000,17.2190000,16.9200000,17.0450000,25962000"
"AFKS,D,20231101,000000,17.0760000,17.1300000,16.8620000,16.9300000,20762400"
"AFKS,D,20231102,000000,16.9310000,17.1960000,16.2700000,16.4610000,214509100"
"AFKS,D,20231103,000000,16.4100000,16.6850000,16.3890000,16.6640000,48877900"
"AFKS,D,20231106,000000,16.6890000,16.8400000,16.5790000,16.7960000,20735900"
"AFKS,D,20231107,000000,16.7550000,16.9770000,16.6120000,16.9490000,35449700"
"AFKS,D,20231108,000000,16.9390000,16.9900000,16.6800000,16.7560000,22630600"
"AFKS,D,20231109,000000,16.7560000,16.8940000,16.6500000,16.8280000,23901200"
"AFKS,D,20231110,000000,16.7950000,16.9860000,16.7010000,16.8870000,15656600"
"AFKS,D,20231113,000000,16.9500000,17.0560000,16.8200000,16.8540000,17492700"
"AFKS,D,20231114,000000,16.8390000,16.8900000,16.3960000,16.5800000,41536800"
"AFKS,D,20231115,000000,16.5210000,16.7390000,16.4810000,16.7290000,20235700"
"AFKS,D,20231116,000000,16.7100000,16.7680000,16.4200000,16.4800000,19006800"
"AFKS,D,20231117,000000,16.4800000,16.6410000,16.1390000,16.5490000,32559300"
"AFKS,D,20231120,000000,16.5580000,16.7900000,16.5000000,16.5200000,13914700"
"AFKS,D,20231121,000000,16.5000000,16.7500000,16.4380000,16.5320000,30561400"
"AFKS,D,20231122,000000,16.5600000,16.9600000,16.5320000,16.8330000,26914200"
"AFKS,D,20231123,000000,16.8280000,16.8620000,16.4760000,16.5580000,11797000"
"AFKS,D,20231124,000000,16.5600000,16.7370000,16.3810000,16.6750000,23600900"
"AFKS,D,20231127,000000,16.6810000,16.7380000,16.3040000,16.4800000,14551400"
"AFKS,D,20231128,000000,16.4920000,16.4940000,16.2550000,16.4000000,21936100"
"AFKS,D,20231129,000000,16.4100000,16.4410000,16.2270000,16.3230000,15054300"
